"Scenario","Region","Variable_class","Sub_variable_class_1","Sub_variable_class_2","Sector","Units","year","value"
"FPS","KOR","Capacity","Electricity generation","Natural gas","Power","GW","2024",39
"FPS","SSA","Capacity","Electricity generation","Natural gas","Power","GW","2024",39.3
"FPS","GBR","Capacity","Electricity generation","Natural gas","Power","GW","2024",27.4
"FPS","USA","Capacity","Electricity generation","Natural gas","Power","GW","2024",583.2
"FPS","WEU","Capacity","Electricity generation","Natural gas","Power","GW","2024",199.5
"FPS","WORLD","Capacity","Electricity generation","Natural gas","Power","GW","2024",1868.9
"FPS","AUS","Capacity","Electricity generation","Natural gas CCS","Power","GW","2024",0
"FPS","BRA","Capacity","Electricity generation","Natural gas CCS","Power","GW","2024",0
"FPS","CAN","Capacity","Electricity generation","Natural gas CCS","Power","GW","2024",0
"FPS","CHN","Capacity","Electricity generation","Natural gas CCS","Power","GW","2024",0
"FPS","CSA","Capacity","Electricity generation","Natural gas CCS","Power","GW","2024",0
"FPS","EEU","Capacity","Electricity generation","Natural gas CCS","Power","GW","2024",0
"FPS","EURA","Capacity","Electricity generation","Natural gas CCS","Power","GW","2024",0
"FPS","GCC","Capacity","Electricity generation","Natural gas CCS","Power","GW","2024",0
"FPS","IND","Capacity","Electricity generation","Natural gas CCS","Power","GW","2024",0
"FPS","IDN","Capacity","Electricity generation","Natural gas CCS","Power","GW","2024",0
"FPS","JPN","Capacity","Electricity generation","Natural gas CCS","Power","GW","2024",0
"FPS","MENA","Capacity","Electricity generation","Natural gas CCS","Power","GW","2024",0
"FPS","RUS","Capacity","Electricity generation","Natural gas CCS","Power","GW","2024",0
"FPS","SA","Capacity","Electricity generation","Natural gas CCS","Power","GW","2024",0
"FPS","SAF","Capacity","Electricity generation","Natural gas CCS","Power","GW","2024",0
"FPS","SEAO","Capacity","Electricity generation","Natural gas CCS","Power","GW","2024",0
"FPS","KOR","Capacity","Electricity generation","Natural gas CCS","Power","GW","2024",0
"FPS","SSA","Capacity","Electricity generation","Natural gas CCS","Power","GW","2024",0
"FPS","GBR","Capacity","Electricity generation","Natural gas CCS","Power","GW","2024",0
"FPS","USA","Capacity","Electricity generation","Natural gas CCS","Power","GW","2024",0
"FPS","WEU","Capacity","Electricity generation","Natural gas CCS","Power","GW","2024",0
"FPS","WORLD","Capacity","Electricity generation","Natural gas CCS","Power","GW","2024",0
"FPS","AUS","Capacity","Electricity generation","Nuclear","Power","GW","2024",0
"FPS","BRA","Capacity","Electricity generation","Nuclear","Power","GW","2024",1.8
"FPS","CAN","Capacity","Electricity generation","Nuclear","Power","GW","2024",11.1
"FPS","CHN","Capacity","Electricity generation","Nuclear","Power","GW","2024",69.7
"FPS","CSA","Capacity","Electricity generation","Nuclear","Power","GW","2024",2.8
"FPS","EEU","Capacity","Electricity generation","Nuclear","Power","GW","2024",13.4
"FPS","EURA","Capacity","Electricity generation","Nuclear","Power","GW","2024",10.8
"FPS","GCC","Capacity","Electricity generation","Nuclear","Power","GW","2024",0
"FPS","IND","Capacity","Electricity generation","Nuclear","Power","GW","2024",8.2
"FPS","IDN","Capacity","Electricity generation","Nuclear","Power","GW","2024",0
"FPS","JPN","Capacity","Electricity generation","Nuclear","Power","GW","2024",10.9
"FPS","MENA","Capacity","Electricity generation","Nuclear","Power","GW","2024",0.7
"FPS","RUS","Capacity","Electricity generation","Nuclear","Power","GW","2024",26.1
"FPS","SA","Capacity","Electricity generation","Nuclear","Power","GW","2024",1.9
"FPS","SAF","Capacity","Electricity generation","Nuclear","Power","GW","2024",1.5
"FPS","SEAO","Capacity","Electricity generation","Nuclear","Power","GW","2024",4
"FPS","KOR","Capacity","Electricity generation","Nuclear","Power","GW","2024",24.5
"FPS","SSA","Capacity","Electricity generation","Nuclear","Power","GW","2024",0
"FPS","GBR","Capacity","Electricity generation","Nuclear","Power","GW","2024",7.6
"FPS","USA","Capacity","Electricity generation","Nuclear","Power","GW","2024",93.3
"FPS","WEU","Capacity","Electricity generation","Nuclear","Power","GW","2024",82
"FPS","WORLD","Capacity","Electricity generation","Nuclear","Power","GW","2024",370.4
"FPS","AUS","Capacity","Electricity generation","Hydro","Power","GW","2024",3.7
"FPS","BRA","Capacity","Electricity generation","Hydro","Power","GW","2024",102.7
"FPS","CAN","Capacity","Electricity generation","Hydro","Power","GW","2024",68.6
"FPS","CHN","Capacity","Electricity generation","Hydro","Power","GW","2024",368.1
"FPS","CSA","Capacity","Electricity generation","Hydro","Power","GW","2024",90.6
"FPS","EEU","Capacity","Electricity generation","Hydro","Power","GW","2024",12.1
"FPS","EURA","Capacity","Electricity generation","Hydro","Power","GW","2024",23
"FPS","GCC","Capacity","Electricity generation","Hydro","Power","GW","2024",0.4
"FPS","IND","Capacity","Electricity generation","Hydro","Power","GW","2024",50.7
"FPS","IDN","Capacity","Electricity generation","Hydro","Power","GW","2024",12.2
"FPS","JPN","Capacity","Electricity generation","Hydro","Power","GW","2024",19.6
"FPS","MENA","Capacity","Electricity generation","Hydro","Power","GW","2024",34.3
"FPS","RUS","Capacity","Electricity generation","Hydro","Power","GW","2024",53.4
"FPS","SA","Capacity","Electricity generation","Hydro","Power","GW","2024",15.3
"FPS","SAF","Capacity","Electricity generation","Hydro","Power","GW","2024",1.8
"FPS","SEAO","Capacity","Electricity generation","Hydro","Power","GW","2024",56.9
"FPS","KOR","Capacity","Electricity generation","Hydro","Power","GW","2024",0.9
"FPS","SSA","Capacity","Electricity generation","Hydro","Power","GW","2024",37.8
"FPS","GBR","Capacity","Electricity generation","Hydro","Power","GW","2024",1.8
"FPS","USA","Capacity","Electricity generation","Hydro","Power","GW","2024",73
"FPS","WEU","Capacity","Electricity generation","Hydro","Power","GW","2024",121.8
"FPS","WORLD","Capacity","Electricity generation","Hydro","Power","GW","2024",1148.5
"FPS","AUS","Capacity","Electricity generation","Biomass","Power","GW","2024",1.3
"FPS","BRA","Capacity","Electricity generation","Biomass","Power","GW","2024",17.9
"FPS","CAN","Capacity","Electricity generation","Biomass","Power","GW","2024",3.5
"FPS","CHN","Capacity","Electricity generation","Biomass","Power","GW","2024",27.7
"FPS","CSA","Capacity","Electricity generation","Biomass","Power","GW","2024",6.1
"FPS","EEU","Capacity","Electricity generation","Biomass","Power","GW","2024",4.8
"FPS","EURA","Capacity","Electricity generation","Biomass","Power","GW","2024",0.4
"FPS","GCC","Capacity","Electricity generation","Biomass","Power","GW","2024",0
"FPS","IND","Capacity","Electricity generation","Biomass","Power","GW","2024",24.7
"FPS","IDN","Capacity","Electricity generation","Biomass","Power","GW","2024",4.2
"FPS","JPN","Capacity","Electricity generation","Biomass","Power","GW","2024",5
"FPS","MENA","Capacity","Electricity generation","Biomass","Power","GW","2024",1.3
"FPS","RUS","Capacity","Electricity generation","Biomass","Power","GW","2024",2.7
"FPS","SA","Capacity","Electricity generation","Biomass","Power","GW","2024",0.1
"FPS","SAF","Capacity","Electricity generation","Biomass","Power","GW","2024",0.2
"FPS","SEAO","Capacity","Electricity generation","Biomass","Power","GW","2024",4.7
"FPS","KOR","Capacity","Electricity generation","Biomass","Power","GW","2024",1.7
"FPS","SSA","Capacity","Electricity generation","Biomass","Power","GW","2024",0.8
"FPS","GBR","Capacity","Electricity generation","Biomass","Power","GW","2024",8.6
"FPS","USA","Capacity","Electricity generation","Biomass","Power","GW","2024",14.3
"FPS","WEU","Capacity","Electricity generation","Biomass","Power","GW","2024",31.8
"FPS","WORLD","Capacity","Electricity generation","Biomass","Power","GW","2024",161.8
"FPS","AUS","Capacity","Electricity generation","Biomass CCS","Power","GW","2024",0
"FPS","BRA","Capacity","Electricity generation","Biomass CCS","Power","GW","2024",0
"FPS","CAN","Capacity","Electricity generation","Biomass CCS","Power","GW","2024",0
"FPS","CHN","Capacity","Electricity generation","Biomass CCS","Power","GW","2024",0
"FPS","CSA","Capacity","Electricity generation","Biomass CCS","Power","GW","2024",0
"FPS","EEU","Capacity","Electricity generation","Biomass CCS","Power","GW","2024",0
"FPS","EURA","Capacity","Electricity generation","Biomass CCS","Power","GW","2024",0
"FPS","GCC","Capacity","Electricity generation","Biomass CCS","Power","GW","2024",0
"FPS","IND","Capacity","Electricity generation","Biomass CCS","Power","GW","2024",0
"FPS","IDN","Capacity","Electricity generation","Biomass CCS","Power","GW","2024",0
"FPS","JPN","Capacity","Electricity generation","Biomass CCS","Power","GW","2024",0
"FPS","MENA","Capacity","Electricity generation","Biomass CCS","Power","GW","2024",0
"FPS","RUS","Capacity","Electricity generation","Biomass CCS","Power","GW","2024",0
"FPS","SA","Capacity","Electricity generation","Biomass CCS","Power","GW","2024",0
"FPS","SAF","Capacity","Electricity generation","Biomass CCS","Power","GW","2024",0
"FPS","SEAO","Capacity","Electricity generation","Biomass CCS","Power","GW","2024",0
"FPS","KOR","Capacity","Electricity generation","Biomass CCS","Power","GW","2024",0
"FPS","SSA","Capacity","Electricity generation","Biomass CCS","Power","GW","2024",0
"FPS","GBR","Capacity","Electricity generation","Biomass CCS","Power","GW","2024",0
"FPS","USA","Capacity","Electricity generation","Biomass CCS","Power","GW","2024",0
"FPS","WEU","Capacity","Electricity generation","Biomass CCS","Power","GW","2024",0
"FPS","WORLD","Capacity","Electricity generation","Biomass CCS","Power","GW","2024",0
"FPS","AUS","Capacity","Electricity generation","Solar","Power","GW","2024",18.5
"FPS","BRA","Capacity","Electricity generation","Solar","Power","GW","2024",13.9
"FPS","CAN","Capacity","Electricity generation","Solar","Power","GW","2024",11.6
"FPS","CHN","Capacity","Electricity generation","Solar","Power","GW","2024",377.8
"FPS","CSA","Capacity","Electricity generation","Solar","Power","GW","2024",31
"FPS","EEU","Capacity","Electricity generation","Solar","Power","GW","2024",9.8
"FPS","EURA","Capacity","Electricity generation","Solar","Power","GW","2024",12.7
"FPS","GCC","Capacity","Electricity generation","Solar","Power","GW","2024",13.2
"FPS","IND","Capacity","Electricity generation","Solar","Power","GW","2024",153.5
"FPS","IDN","Capacity","Electricity generation","Solar","Power","GW","2024",3.8
"FPS","JPN","Capacity","Electricity generation","Solar","Power","GW","2024",82.1
"FPS","MENA","Capacity","Electricity generation","Solar","Power","GW","2024",27.3
"FPS","RUS","Capacity","Electricity generation","Solar","Power","GW","2024",7.3
"FPS","SA","Capacity","Electricity generation","Solar","Power","GW","2024",4.6
"FPS","SAF","Capacity","Electricity generation","Solar","Power","GW","2024",6.8
"FPS","SEAO","Capacity","Electricity generation","Solar","Power","GW","2024",27
"FPS","KOR","Capacity","Electricity generation","Solar","Power","GW","2024",27.9
"FPS","SSA","Capacity","Electricity generation","Solar","Power","GW","2024",8.8
"FPS","GBR","Capacity","Electricity generation","Solar","Power","GW","2024",20.1
"FPS","USA","Capacity","Electricity generation","Solar","Power","GW","2024",122.1
"FPS","WEU","Capacity","Electricity generation","Solar","Power","GW","2024",210.8
"FPS","WORLD","Capacity","Electricity generation","Solar","Power","GW","2024",1190.6
"FPS","AUS","Capacity","Electricity generation","Onshore wind","Power","GW","2024",8.9
"FPS","BRA","Capacity","Electricity generation","Onshore wind","Power","GW","2024",22.2
"FPS","CAN","Capacity","Electricity generation","Onshore wind","Power","GW","2024",26.1
"FPS","CHN","Capacity","Electricity generation","Onshore wind","Power","GW","2024",306.4
"FPS","CSA","Capacity","Electricity generation","Onshore wind","Power","GW","2024",22
"FPS","EEU","Capacity","Electricity generation","Onshore wind","Power","GW","2024",45.9
"FPS","EURA","Capacity","Electricity generation","Onshore wind","Power","GW","2024",6
"FPS","GCC","Capacity","Electricity generation","Onshore wind","Power","GW","2024",0.4
"FPS","IND","Capacity","Electricity generation","Onshore wind","Power","GW","2024",85.1
"FPS","IDN","Capacity","Electricity generation","Onshore wind","Power","GW","2024",0.3
"FPS","JPN","Capacity","Electricity generation","Onshore wind","Power","GW","2024",5.3
"FPS","MENA","Capacity","Electricity generation","Onshore wind","Power","GW","2024",10.5
"FPS","RUS","Capacity","Electricity generation","Onshore wind","Power","GW","2024",3.9
"FPS","SA","Capacity","Electricity generation","Onshore wind","Power","GW","2024",3.7
"FPS","SAF","Capacity","Electricity generation","Onshore wind","Power","GW","2024",0.3
"FPS","SEAO","Capacity","Electricity generation","Onshore wind","Power","GW","2024",5.9
"FPS","KOR","Capacity","Electricity generation","Onshore wind","Power","GW","2024",3
"FPS","SSA","Capacity","Electricity generation","Onshore wind","Power","GW","2024",5.3
"FPS","GBR","Capacity","Electricity generation","Onshore wind","Power","GW","2024",18
"FPS","USA","Capacity","Electricity generation","Onshore wind","Power","GW","2024",177.7
"FPS","WEU","Capacity","Electricity generation","Onshore wind","Power","GW","2024",165.3
"FPS","WORLD","Capacity","Electricity generation","Onshore wind","Power","GW","2024",922
"FPS","AUS","Capacity","Electricity generation","Offshore wind","Power","GW","2024",0.3
"FPS","BRA","Capacity","Electricity generation","Offshore wind","Power","GW","2024",0.5
"FPS","CAN","Capacity","Electricity generation","Offshore wind","Power","GW","2024",1.1
"FPS","CHN","Capacity","Electricity generation","Offshore wind","Power","GW","2024",14.1
"FPS","CSA","Capacity","Electricity generation","Offshore wind","Power","GW","2024",0.5
"FPS","EEU","Capacity","Electricity generation","Offshore wind","Power","GW","2024",0.5
"FPS","EURA","Capacity","Electricity generation","Offshore wind","Power","GW","2024",0.3
"FPS","GCC","Capacity","Electricity generation","Offshore wind","Power","GW","2024",0
"FPS","IND","Capacity","Electricity generation","Offshore wind","Power","GW","2024",1.3
"FPS","IDN","Capacity","Electricity generation","Offshore wind","Power","GW","2024",0.1
"FPS","JPN","Capacity","Electricity generation","Offshore wind","Power","GW","2024",1.4
"FPS","MENA","Capacity","Electricity generation","Offshore wind","Power","GW","2024",0.3
"FPS","RUS","Capacity","Electricity generation","Offshore wind","Power","GW","2024",0.1
"FPS","SA","Capacity","Electricity generation","Offshore wind","Power","GW","2024",0.1
"FPS","SAF","Capacity","Electricity generation","Offshore wind","Power","GW","2024",0.1
"FPS","SEAO","Capacity","Electricity generation","Offshore wind","Power","GW","2024",0.6
"FPS","KOR","Capacity","Electricity generation","Offshore wind","Power","GW","2024",0.8
"FPS","SSA","Capacity","Electricity generation","Offshore wind","Power","GW","2024",0.1
"FPS","GBR","Capacity","Electricity generation","Offshore wind","Power","GW","2024",12.9
"FPS","USA","Capacity","Electricity generation","Offshore wind","Power","GW","2024",4.8
"FPS","WEU","Capacity","Electricity generation","Offshore wind","Power","GW","2024",12.1
"FPS","WORLD","Capacity","Electricity generation","Offshore wind","Power","GW","2024",52.1
"FPS","AUS","Capacity","Electricity generation","Hydrogen","Power","GW","2024",0
"FPS","BRA","Capacity","Electricity generation","Hydrogen","Power","GW","2024",0
"FPS","CAN","Capacity","Electricity generation","Hydrogen","Power","GW","2024",0
"FPS","CHN","Capacity","Electricity generation","Hydrogen","Power","GW","2024",0
"FPS","CSA","Capacity","Electricity generation","Hydrogen","Power","GW","2024",0
"FPS","EEU","Capacity","Electricity generation","Hydrogen","Power","GW","2024",0
"FPS","EURA","Capacity","Electricity generation","Hydrogen","Power","GW","2024",0
"FPS","GCC","Capacity","Electricity generation","Hydrogen","Power","GW","2024",0
"FPS","IND","Capacity","Electricity generation","Hydrogen","Power","GW","2024",0
"FPS","IDN","Capacity","Electricity generation","Hydrogen","Power","GW","2024",0
"FPS","JPN","Capacity","Electricity generation","Hydrogen","Power","GW","2024",0
"FPS","MENA","Capacity","Electricity generation","Hydrogen","Power","GW","2024",0
"FPS","RUS","Capacity","Electricity generation","Hydrogen","Power","GW","2024",0
"FPS","SA","Capacity","Electricity generation","Hydrogen","Power","GW","2024",0
"FPS","SAF","Capacity","Electricity generation","Hydrogen","Power","GW","2024",0
"FPS","SEAO","Capacity","Electricity generation","Hydrogen","Power","GW","2024",0
"FPS","KOR","Capacity","Electricity generation","Hydrogen","Power","GW","2024",0
"FPS","SSA","Capacity","Electricity generation","Hydrogen","Power","GW","2024",0
"FPS","GBR","Capacity","Electricity generation","Hydrogen","Power","GW","2024",0
"FPS","USA","Capacity","Electricity generation","Hydrogen","Power","GW","2024",0
"FPS","WEU","Capacity","Electricity generation","Hydrogen","Power","GW","2024",0
"FPS","WORLD","Capacity","Electricity generation","Hydrogen","Power","GW","2024",0
"FPS","AUS","Primary energy demand","Oil","","Total","PJ","2024",1904.8
"FPS","BRA","Primary energy demand","Oil","","Total","PJ","2024",4505.3
"FPS","CAN","Primary energy demand","Oil","","Total","PJ","2024",4019.3
"FPS","CHN","Primary energy demand","Oil","","Total","PJ","2024",33001.7
"FPS","CSA","Primary energy demand","Oil","","Total","PJ","2024",10462.9
"FPS","EEU","Primary energy demand","Oil","","Total","PJ","2024",3094
"FPS","EURA","Primary energy demand","Oil","","Total","PJ","2024",2974.9
"FPS","GCC","Primary energy demand","Oil","","Total","PJ","2024",9090.6
"FPS","IND","Primary energy demand","Oil","","Total","PJ","2024",12092.6
"FPS","IDN","Primary energy demand","Oil","","Total","PJ","2024",3733.8
"FPS","JPN","Primary energy demand","Oil","","Total","PJ","2024",6488.6
"FPS","MENA","Primary energy demand","Oil","","Total","PJ","2024",13301.8
"FPS","RUS","Primary energy demand","Oil","","Total","PJ","2024",5640.6
"FPS","SA","Primary energy demand","Oil","","Total","PJ","2024",2047.7
"FPS","SAF","Primary energy demand","Oil","","Total","PJ","2024",1284.1
"FPS","SEAO","Primary energy demand","Oil","","Total","PJ","2024",12474.2
"FPS","KOR","Primary energy demand","Oil","","Total","PJ","2024",4936.2
"FPS","SSA","Primary energy demand","Oil","","Total","PJ","2024",4197.1
"FPS","GBR","Primary energy demand","Oil","","Total","PJ","2024",2693.1
"FPS","USA","Primary energy demand","Oil","","Total","PJ","2024",31756.5
"FPS","WEU","Primary energy demand","Oil","","Total","PJ","2024",18581.3
"FPS","WORLD","Primary energy demand","Oil","","Total","PJ","2024",188281.2
"FPS","AUS","Primary energy demand","Natural gas","","Total","PJ","2024",1334.7
"FPS","BRA","Primary energy demand","Natural gas","","Total","PJ","2024",1273.8
"FPS","CAN","Primary energy demand","Natural gas","","Total","PJ","2024",4387.1
"FPS","CHN","Primary energy demand","Natural gas","","Total","PJ","2024",10846.9
"FPS","CSA","Primary energy demand","Natural gas","","Total","PJ","2024",6781.9
"FPS","EEU","Primary energy demand","Natural gas","","Total","PJ","2024",2340.6
"FPS","EURA","Primary energy demand","Natural gas","","Total","PJ","2024",5667.5
"FPS","GCC","Primary energy demand","Natural gas","","Total","PJ","2024",9238.7
"FPS","IND","Primary energy demand","Natural gas","","Total","PJ","2024",2557.7
"FPS","IDN","Primary energy demand","Natural gas","","Total","PJ","2024",1780.9
"FPS","JPN","Primary energy demand","Natural gas","","Total","PJ","2024",3701
"FPS","MENA","Primary energy demand","Natural gas","","Total","PJ","2024",15357.8
"FPS","RUS","Primary energy demand","Natural gas","","Total","PJ","2024",14933.9
"FPS","SA","Primary energy demand","Natural gas","","Total","PJ","2024",2762.1
"FPS","SAF","Primary energy demand","Natural gas","","Total","PJ","2024",167.4
"FPS","SEAO","Primary energy demand","Natural gas","","Total","PJ","2024",5289.6
"FPS","KOR","Primary energy demand","Natural gas","","Total","PJ","2024",1977.2
"FPS","SSA","Primary energy demand","Natural gas","","Total","PJ","2024",1247.6
"FPS","GBR","Primary energy demand","Natural gas","","Total","PJ","2024",2670
"FPS","USA","Primary energy demand","Natural gas","","Total","PJ","2024",30088.1
"FPS","WEU","Primary energy demand","Natural gas","","Total","PJ","2024",11606.4
"FPS","WORLD","Primary energy demand","Natural gas","","Total","PJ","2024",136011
"FPS","AUS","Primary energy demand","Coal","","Total","PJ","2024",1510.4
"FPS","BRA","Primary energy demand","Coal","","Total","PJ","2024",566.3
"FPS","CAN","Primary energy demand","Coal","","Total","PJ","2024",387.7
"FPS","CHN","Primary energy demand","Coal","","Total","PJ","2024",88773.2
"FPS","CSA","Primary energy demand","Coal","","Total","PJ","2024",962.1
"FPS","EEU","Primary energy demand","Coal","","Total","PJ","2024",2949.6
"FPS","EURA","Primary energy demand","Coal","","Total","PJ","2024",3179.1
"FPS","GCC","Primary energy demand","Coal","","Total","PJ","2024",84.4
"FPS","IND","Primary energy demand","Coal","","Total","PJ","2024",16864.7
"FPS","IDN","Primary energy demand","Coal","","Total","PJ","2024",3301.4
"FPS","JPN","Primary energy demand","Coal","","Total","PJ","2024",3933.7
"FPS","MENA","Primary energy demand","Coal","","Total","PJ","2024",2615.6
"FPS","RUS","Primary energy demand","Coal","","Total","PJ","2024",3813.1
"FPS","SA","Primary energy demand","Coal","","Total","PJ","2024",986.1
"FPS","SAF","Primary energy demand","Coal","","Total","PJ","2024",3817.1
"FPS","SEAO","Primary energy demand","Coal","","Total","PJ","2024",6495.2
"FPS","KOR","Primary energy demand","Coal","","Total","PJ","2024",2586.6
"FPS","SSA","Primary energy demand","Coal","","Total","PJ","2024",315.3
"FPS","GBR","Primary energy demand","Coal","","Total","PJ","2024",151.7
"FPS","USA","Primary energy demand","Coal","","Total","PJ","2024",8218.3
"FPS","WEU","Primary energy demand","Coal","","Total","PJ","2024",3065.3
"FPS","WORLD","Primary energy demand","Coal","","Total","PJ","2024",154577
"FPS","AUS","Primary energy demand","Biomass","","Total","PJ","2024",355.2
"FPS","BRA","Primary energy demand","Biomass","","Total","PJ","2024",4781.1
"FPS","CAN","Primary energy demand","Biomass","","Total","PJ","2024",874.2
"FPS","CHN","Primary energy demand","Biomass","","Total","PJ","2024",4869.7
"FPS","CSA","Primary energy demand","Biomass","","Total","PJ","2024",2078.9
"FPS","EEU","Primary energy demand","Biomass","","Total","PJ","2024",1819.8
"FPS","EURA","Primary energy demand","Biomass","","Total","PJ","2024",285.2
"FPS","GCC","Primary energy demand","Biomass","","Total","PJ","2024",41.2
"FPS","IND","Primary energy demand","Biomass","","Total","PJ","2024",6806.1
"FPS","IDN","Primary energy demand","Biomass","","Total","PJ","2024",1529
"FPS","JPN","Primary energy demand","Biomass","","Total","PJ","2024",914.9
"FPS","MENA","Primary energy demand","Biomass","","Total","PJ","2024",866.2
"FPS","RUS","Primary energy demand","Biomass","","Total","PJ","2024",487.6
"FPS","SA","Primary energy demand","Biomass","","Total","PJ","2024",1823.4
"FPS","SAF","Primary energy demand","Biomass","","Total","PJ","2024",486.5
"FPS","SEAO","Primary energy demand","Biomass","","Total","PJ","2024",2838.7
"FPS","KOR","Primary energy demand","Biomass","","Total","PJ","2024",431.5
"FPS","SSA","Primary energy demand","Biomass","","Total","PJ","2024",9893.2
"FPS","GBR","Primary energy demand","Biomass","","Total","PJ","2024",883.2
"FPS","USA","Primary energy demand","Biomass","","Total","PJ","2024",6724.2
"FPS","WEU","Primary energy demand","Biomass","","Total","PJ","2024",6818.1
"FPS","WORLD","Primary energy demand","Biomass","","Total","PJ","2024",55607.8
"FPS","AUS","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2025",868
"FPS","BRA","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2025",2475.3
"FPS","CAN","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2025",1108.9
"FPS","CHN","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2025",10892.5
"FPS","CSA","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2025",4163.6
"FPS","EEU","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2025",1802.2
"FPS","EURA","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2025",1538.9
"FPS","GCC","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2025",502.3
"FPS","IND","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2025",6259.2
"FPS","IDN","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2025",770.8
"FPS","JPN","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2025",3085.8
"FPS","MENA","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2025",2900.7
"FPS","RUS","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2025",1728
"FPS","SA","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2025",847.4
"FPS","SAF","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2025",507.6
"FPS","SEAO","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2025",1072.9
"FPS","KOR","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2025",909
"FPS","SSA","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2025",3368.4
"FPS","GBR","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2025",840.3
"FPS","USA","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2025",9531.9
"FPS","WEU","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2025",4540.4
"FPS","WORLD","New deployment","Vehicles","ICE","Transport","Vehicles (thousands)","2025",59714
"FPS","AUS","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2025",70.8
"FPS","BRA","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2025",106.1
"FPS","CAN","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2025",159.4
"FPS","CHN","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2025",1715.7
"FPS","CSA","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2025",191.6
"FPS","EEU","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2025",169.5
"FPS","EURA","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2025",227.1
"FPS","GCC","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2025",74.2
"FPS","IND","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2025",162.3
"FPS","IDN","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2025",22.2
"FPS","JPN","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2025",399
"FPS","MENA","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2025",428.5
"FPS","RUS","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2025",255.4
"FPS","SA","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2025",125.2
"FPS","SAF","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2025",23.9
"FPS","SEAO","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2025",87
"FPS","KOR","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2025",75.6
"FPS","SSA","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2025",150
"FPS","GBR","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2025",176.9
"FPS","USA","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2025",1244.2
"FPS","WEU","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2025",768.9
"FPS","WORLD","New deployment","Vehicles","PHEV","Transport","Vehicles (thousands)","2025",6633.3
"FPS","AUS","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2025",197.7
"FPS","BRA","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2025",11.7
"FPS","CAN","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2025",494.8
"FPS","CHN","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2025",13038.4
"FPS","CSA","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2025",454
"FPS","EEU","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2025",510.3
"FPS","EURA","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2025",4.3
"FPS","GCC","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2025",57.1
"FPS","IND","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2025",823.4
"FPS","IDN","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2025",1.9
"FPS","JPN","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2025",458.3
