scenario_geography,scenario,ald_sector,units,technology,year,direction,fair_share_perc
DevelopingEconomies,WEO2019_CPS,Power,GW,NuclearCap,2036,increasing,0.0250892242188968
DevelopingEconomies,WEO2019_CPS,Power,GW,NuclearCap,2037,increasing,0.0264479368856052
DevelopingEconomies,WEO2019_CPS,Power,GW,NuclearCap,2038,increasing,0.0278066495523136
DevelopingEconomies,WEO2019_CPS,Power,GW,NuclearCap,2039,increasing,0.029165362219022
DevelopingEconomies,WEO2019_CPS,Power,GW,NuclearCap,2040,increasing,0.0305240748857304
DevelopingEconomies,WEO2019_CPS,Power,GW,OilCap,2021,declining,0
DevelopingEconomies,WEO2019_CPS,Power,GW,OilCap,2022,declining,-0.00892359174567771
DevelopingEconomies,WEO2019_CPS,Power,GW,OilCap,2023,declining,-0.0178471834913553
DevelopingEconomies,WEO2019_CPS,Power,GW,OilCap,2024,declining,-0.026770775237033
DevelopingEconomies,WEO2019_CPS,Power,GW,OilCap,2025,declining,-0.0356943669827106
DevelopingEconomies,WEO2019_CPS,Power,GW,OilCap,2026,declining,-0.0505298382598997
DevelopingEconomies,WEO2019_CPS,Power,GW,OilCap,2027,declining,-0.0653653095370887
DevelopingEconomies,WEO2019_CPS,Power,GW,OilCap,2028,declining,-0.0802007808142779
DevelopingEconomies,WEO2019_CPS,Power,GW,OilCap,2029,declining,-0.0950362520914669
DevelopingEconomies,WEO2019_CPS,Power,GW,OilCap,2030,declining,-0.109871723368656
DevelopingEconomies,WEO2019_CPS,Power,GW,OilCap,2031,declining,-0.11611823759063
DevelopingEconomies,WEO2019_CPS,Power,GW,OilCap,2032,declining,-0.122364751812605
DevelopingEconomies,WEO2019_CPS,Power,GW,OilCap,2033,declining,-0.128611266034579
DevelopingEconomies,WEO2019_CPS,Power,GW,OilCap,2034,declining,-0.134857780256553
DevelopingEconomies,WEO2019_CPS,Power,GW,OilCap,2035,declining,-0.141104294478528
DevelopingEconomies,WEO2019_CPS,Power,GW,OilCap,2036,declining,-0.147350808700502
DevelopingEconomies,WEO2019_CPS,Power,GW,OilCap,2037,declining,-0.153597322922476
DevelopingEconomies,WEO2019_CPS,Power,GW,OilCap,2038,declining,-0.159843837144451
DevelopingEconomies,WEO2019_CPS,Power,GW,OilCap,2039,declining,-0.166090351366425
DevelopingEconomies,WEO2019_CPS,Power,GW,OilCap,2040,declining,-0.172336865588399
DevelopingEconomies,WEO2019_CPS,Power,GW,RenewablesCap,2021,increasing,0
DevelopingEconomies,WEO2019_CPS,Power,GW,RenewablesCap,2022,increasing,0.0225721620437042
DevelopingEconomies,WEO2019_CPS,Power,GW,RenewablesCap,2023,increasing,0.0451443240874084
DevelopingEconomies,WEO2019_CPS,Power,GW,RenewablesCap,2024,increasing,0.0677164861311126
DevelopingEconomies,WEO2019_CPS,Power,GW,RenewablesCap,2025,increasing,0.0902886481748169
DevelopingEconomies,WEO2019_CPS,Power,GW,RenewablesCap,2026,increasing,0.11115146202492
DevelopingEconomies,WEO2019_CPS,Power,GW,RenewablesCap,2027,increasing,0.132014275875024
DevelopingEconomies,WEO2019_CPS,Power,GW,RenewablesCap,2028,increasing,0.152877089725127
DevelopingEconomies,WEO2019_CPS,Power,GW,RenewablesCap,2029,increasing,0.17373990357523
DevelopingEconomies,WEO2019_CPS,Power,GW,RenewablesCap,2030,increasing,0.194602717425333
DevelopingEconomies,WEO2019_CPS,Power,GW,RenewablesCap,2031,increasing,0.215597019598021
DevelopingEconomies,WEO2019_CPS,Power,GW,RenewablesCap,2032,increasing,0.236591321770709
DevelopingEconomies,WEO2019_CPS,Power,GW,RenewablesCap,2033,increasing,0.257585623943397
DevelopingEconomies,WEO2019_CPS,Power,GW,RenewablesCap,2034,increasing,0.278579926116085
DevelopingEconomies,WEO2019_CPS,Power,GW,RenewablesCap,2035,increasing,0.299574228288773
DevelopingEconomies,WEO2019_CPS,Power,GW,RenewablesCap,2036,increasing,0.3210944837518
DevelopingEconomies,WEO2019_CPS,Power,GW,RenewablesCap,2037,increasing,0.342614739214827
DevelopingEconomies,WEO2019_CPS,Power,GW,RenewablesCap,2038,increasing,0.364134994677854
DevelopingEconomies,WEO2019_CPS,Power,GW,RenewablesCap,2039,increasing,0.38565525014088
DevelopingEconomies,WEO2019_CPS,Power,GW,RenewablesCap,2040,increasing,0.407175505603907
DevelopingEconomies,WEO2019_SDS,Coal,Mtce,Coal,2021,declining,0
DevelopingEconomies,WEO2019_SDS,Coal,Mtce,Coal,2022,declining,-0.0202191269484672
DevelopingEconomies,WEO2019_SDS,Coal,Mtce,Coal,2023,declining,-0.0404382538969345
DevelopingEconomies,WEO2019_SDS,Coal,Mtce,Coal,2024,declining,-0.0606573808454016
DevelopingEconomies,WEO2019_SDS,Coal,Mtce,Coal,2025,declining,-0.0808765077938687
DevelopingEconomies,WEO2019_SDS,Coal,Mtce,Coal,2026,declining,-0.11755434970449
DevelopingEconomies,WEO2019_SDS,Coal,Mtce,Coal,2027,declining,-0.154232191615111
DevelopingEconomies,WEO2019_SDS,Coal,Mtce,Coal,2028,declining,-0.190910033525732
DevelopingEconomies,WEO2019_SDS,Coal,Mtce,Coal,2029,declining,-0.227587875436353
DevelopingEconomies,WEO2019_SDS,Coal,Mtce,Coal,2030,declining,-0.264265717346974
DevelopingEconomies,WEO2019_SDS,Coal,Mtce,Coal,2031,declining,-0.297072546918743
DevelopingEconomies,WEO2019_SDS,Coal,Mtce,Coal,2032,declining,-0.329879376490513
DevelopingEconomies,WEO2019_SDS,Coal,Mtce,Coal,2033,declining,-0.362686206062282
DevelopingEconomies,WEO2019_SDS,Coal,Mtce,Coal,2034,declining,-0.395493035634051
DevelopingEconomies,WEO2019_SDS,Coal,Mtce,Coal,2035,declining,-0.42829986520582
DevelopingEconomies,WEO2019_SDS,Coal,Mtce,Coal,2036,declining,-0.455396951577783
DevelopingEconomies,WEO2019_SDS,Coal,Mtce,Coal,2037,declining,-0.482494037949746
DevelopingEconomies,WEO2019_SDS,Coal,Mtce,Coal,2038,declining,-0.509591124321709
DevelopingEconomies,WEO2019_SDS,Coal,Mtce,Coal,2039,declining,-0.536688210693672
DevelopingEconomies,WEO2019_SDS,Coal,Mtce,Coal,2040,declining,-0.563785297065634
DevelopingEconomies,WEO2019_SDS,Oil&Gas,bcm,Gas,2021,declining,0
DevelopingEconomies,WEO2019_SDS,Oil&Gas,bcm,Gas,2022,declining,0.0107382550335571
DevelopingEconomies,WEO2019_SDS,Oil&Gas,bcm,Gas,2023,declining,0.0214765100671142
DevelopingEconomies,WEO2019_SDS,Oil&Gas,bcm,Gas,2024,declining,0.0322147651006711
DevelopingEconomies,WEO2019_SDS,Oil&Gas,bcm,Gas,2025,declining,0.0429530201342282
DevelopingEconomies,WEO2019_SDS,Oil&Gas,bcm,Gas,2026,declining,0.0468680089485459
DevelopingEconomies,WEO2019_SDS,Oil&Gas,bcm,Gas,2027,declining,0.0507829977628636
DevelopingEconomies,WEO2019_SDS,Oil&Gas,bcm,Gas,2028,declining,0.0546979865771812
DevelopingEconomies,WEO2019_SDS,Oil&Gas,bcm,Gas,2029,declining,0.0586129753914989
DevelopingEconomies,WEO2019_SDS,Oil&Gas,bcm,Gas,2030,declining,0.0625279642058166
DevelopingEconomies,WEO2019_SDS,Oil&Gas,bcm,Gas,2031,declining,0.0640939597315437
DevelopingEconomies,WEO2019_SDS,Oil&Gas,bcm,Gas,2032,declining,0.0656599552572707
DevelopingEconomies,WEO2019_SDS,Oil&Gas,bcm,Gas,2033,declining,0.0672259507829978
DevelopingEconomies,WEO2019_SDS,Oil&Gas,bcm,Gas,2034,declining,0.0687919463087249
DevelopingEconomies,WEO2019_SDS,Oil&Gas,bcm,Gas,2035,declining,0.0703579418344519
DevelopingEconomies,WEO2019_SDS,Oil&Gas,bcm,Gas,2036,declining,0.0627628635346756
DevelopingEconomies,WEO2019_SDS,Oil&Gas,bcm,Gas,2037,declining,0.0551677852348993
DevelopingEconomies,WEO2019_SDS,Oil&Gas,bcm,Gas,2038,declining,0.0475727069351231
DevelopingEconomies,WEO2019_SDS,Oil&Gas,bcm,Gas,2039,declining,0.0399776286353468
DevelopingEconomies,WEO2019_SDS,Oil&Gas,bcm,Gas,2040,declining,0.0323825503355705
DevelopingEconomies,WEO2019_SDS,Oil&Gas,mb/d,Oil,2021,declining,0
DevelopingEconomies,WEO2019_SDS,Oil&Gas,mb/d,Oil,2022,declining,-0.0157480314960629
DevelopingEconomies,WEO2019_SDS,Oil&Gas,mb/d,Oil,2023,declining,-0.031496062992126
DevelopingEconomies,WEO2019_SDS,Oil&Gas,mb/d,Oil,2024,declining,-0.0472440944881889
DevelopingEconomies,WEO2019_SDS,Oil&Gas,mb/d,Oil,2025,declining,-0.062992125984252
DevelopingEconomies,WEO2019_SDS,Oil&Gas,mb/d,Oil,2026,declining,-0.078915135608049
DevelopingEconomies,WEO2019_SDS,Oil&Gas,mb/d,Oil,2027,declining,-0.094838145231846
DevelopingEconomies,WEO2019_SDS,Oil&Gas,mb/d,Oil,2028,declining,-0.110761154855643
DevelopingEconomies,WEO2019_SDS,Oil&Gas,mb/d,Oil,2029,declining,-0.12668416447944
DevelopingEconomies,WEO2019_SDS,Oil&Gas,mb/d,Oil,2030,declining,-0.142607174103237
DevelopingEconomies,WEO2019_SDS,Oil&Gas,mb/d,Oil,2031,declining,-0.165573053368329
DevelopingEconomies,WEO2019_SDS,Oil&Gas,mb/d,Oil,2032,declining,-0.188538932633421
DevelopingEconomies,WEO2019_SDS,Oil&Gas,mb/d,Oil,2033,declining,-0.211504811898513
DevelopingEconomies,WEO2019_SDS,Oil&Gas,mb/d,Oil,2034,declining,-0.234470691163605
DevelopingEconomies,WEO2019_SDS,Oil&Gas,mb/d,Oil,2035,declining,-0.257436570428696
DevelopingEconomies,WEO2019_SDS,Oil&Gas,mb/d,Oil,2036,declining,-0.277034120734908
DevelopingEconomies,WEO2019_SDS,Oil&Gas,mb/d,Oil,2037,declining,-0.29663167104112
DevelopingEconomies,WEO2019_SDS,Oil&Gas,mb/d,Oil,2038,declining,-0.316229221347332
DevelopingEconomies,WEO2019_SDS,Oil&Gas,mb/d,Oil,2039,declining,-0.335826771653543
DevelopingEconomies,WEO2019_SDS,Oil&Gas,mb/d,Oil,2040,declining,-0.355424321959755
DevelopingEconomies,WEO2019_SDS,Power,GW,CoalCap,2021,declining,0
DevelopingEconomies,WEO2019_SDS,Power,GW,CoalCap,2022,declining,0.00415211852411055
DevelopingEconomies,WEO2019_SDS,Power,GW,CoalCap,2023,declining,0.00830423704822111
DevelopingEconomies,WEO2019_SDS,Power,GW,CoalCap,2024,declining,0.0124563555723318
DevelopingEconomies,WEO2019_SDS,Power,GW,CoalCap,2025,declining,0.0166084740964424
DevelopingEconomies,WEO2019_SDS,Power,GW,CoalCap,2026,declining,-0.00188732660186847
DevelopingEconomies,WEO2019_SDS,Power,GW,CoalCap,2027,declining,-0.0203831273001793
DevelopingEconomies,WEO2019_SDS,Power,GW,CoalCap,2028,declining,-0.0388789279984902
DevelopingEconomies,WEO2019_SDS,Power,GW,CoalCap,2029,declining,-0.057374728696801
DevelopingEconomies,WEO2019_SDS,Power,GW,CoalCap,2030,declining,-0.0758705293951118
DevelopingEconomies,WEO2019_SDS,Power,GW,CoalCap,2031,declining,-0.0972728130603002
DevelopingEconomies,WEO2019_SDS,Power,GW,CoalCap,2032,declining,-0.118675096725488
DevelopingEconomies,WEO2019_SDS,Power,GW,CoalCap,2033,declining,-0.140077380390677
DevelopingEconomies,WEO2019_SDS,Power,GW,CoalCap,2034,declining,-0.161479664055865
DevelopingEconomies,WEO2019_SDS,Power,GW,CoalCap,2035,declining,-0.182881947721053
DevelopingEconomies,WEO2019_SDS,Power,GW,CoalCap,2036,declining,-0.205869585731811
DevelopingEconomies,WEO2019_SDS,Power,GW,CoalCap,2037,declining,-0.228857223742569
DevelopingEconomies,WEO2019_SDS,Power,GW,CoalCap,2038,declining,-0.251844861753326
DevelopingEconomies,WEO2019_SDS,Power,GW,CoalCap,2039,declining,-0.274832499764084
DevelopingEconomies,WEO2019_SDS,Power,GW,CoalCap,2040,declining,-0.297820137774842
DevelopingEconomies,WEO2019_SDS,Power,GW,GasCap,2021,declining,0
DevelopingEconomies,WEO2019_SDS,Power,GW,GasCap,2022,declining,0.0368530684185227
DevelopingEconomies,WEO2019_SDS,Power,GW,GasCap,2023,declining,0.0737061368370453
DevelopingEconomies,WEO2019_SDS,Power,GW,GasCap,2024,declining,0.110559205255568
DevelopingEconomies,WEO2019_SDS,Power,GW,GasCap,2025,declining,0.147412273674091
DevelopingEconomies,WEO2019_SDS,Power,GW,GasCap,2026,declining,0.161320301233777
DevelopingEconomies,WEO2019_SDS,Power,GW,GasCap,2027,declining,0.175228328793463
DevelopingEconomies,WEO2019_SDS,Power,GW,GasCap,2028,declining,0.189136356353149
DevelopingEconomies,WEO2019_SDS,Power,GW,GasCap,2029,declining,0.203044383912834
DevelopingEconomies,WEO2019_SDS,Power,GW,GasCap,2030,declining,0.21695241147252
DevelopingEconomies,WEO2019_SDS,Power,GW,GasCap,2031,declining,0.231982054157988
DevelopingEconomies,WEO2019_SDS,Power,GW,GasCap,2032,declining,0.247011696843455
DevelopingEconomies,WEO2019_SDS,Power,GW,GasCap,2033,declining,0.262041339528922
DevelopingEconomies,WEO2019_SDS,Power,GW,GasCap,2034,declining,0.27707098221438903
DevelopingEconomies,WEO2019_SDS,Power,GW,GasCap,2035,declining,0.292100624899856
DevelopingEconomies,WEO2019_SDS,Power,GW,GasCap,2036,declining,0.303541099182823
DevelopingEconomies,WEO2019_SDS,Power,GW,GasCap,2037,declining,0.314981573465791
DevelopingEconomies,WEO2019_SDS,Power,GW,GasCap,2038,declining,0.326422047748758
DevelopingEconomies,WEO2019_SDS,Power,GW,GasCap,2039,declining,0.337862522031726
DevelopingEconomies,WEO2019_SDS,Power,GW,GasCap,2040,declining,0.349302996314693
DevelopingEconomies,WEO2019_SDS,Power,GW,HydroCap,2021,increasing,0
DevelopingEconomies,WEO2019_SDS,Power,GW,HydroCap,2022,increasing,0.0061811505507956
DevelopingEconomies,WEO2019_SDS,Power,GW,HydroCap,2023,increasing,0.0123623011015912
DevelopingEconomies,WEO2019_SDS,Power,GW,HydroCap,2024,increasing,0.0185434516523868
DevelopingEconomies,WEO2019_SDS,Power,GW,HydroCap,2025,increasing,0.0247246022031824
DevelopingEconomies,WEO2019_SDS,Power,GW,HydroCap,2026,increasing,0.0325214198286414
DevelopingEconomies,WEO2019_SDS,Power,GW,HydroCap,2027,increasing,0.0403182374541004
DevelopingEconomies,WEO2019_SDS,Power,GW,HydroCap,2028,increasing,0.0481150550795594
DevelopingEconomies,WEO2019_SDS,Power,GW,HydroCap,2029,increasing,0.0559118727050183
DevelopingEconomies,WEO2019_SDS,Power,GW,HydroCap,2030,increasing,0.0637086903304774
DevelopingEconomies,WEO2019_SDS,Power,GW,HydroCap,2031,increasing,0.0708200734394125
DevelopingEconomies,WEO2019_SDS,Power,GW,HydroCap,2032,increasing,0.0779314565483476
DevelopingEconomies,WEO2019_SDS,Power,GW,HydroCap,2033,increasing,0.0850428396572827
DevelopingEconomies,WEO2019_SDS,Power,GW,HydroCap,2034,increasing,0.0921542227662179
DevelopingEconomies,WEO2019_SDS,Power,GW,HydroCap,2035,increasing,0.099265605875153
DevelopingEconomies,WEO2019_SDS,Power,GW,HydroCap,2036,increasing,0.105862913096695
DevelopingEconomies,WEO2019_SDS,Power,GW,HydroCap,2037,increasing,0.112460220318237
DevelopingEconomies,WEO2019_SDS,Power,GW,HydroCap,2038,increasing,0.11905752753978
DevelopingEconomies,WEO2019_SDS,Power,GW,HydroCap,2039,increasing,0.125654834761322
DevelopingEconomies,WEO2019_SDS,Power,GW,HydroCap,2040,increasing,0.132252141982864
DevelopingEconomies,WEO2019_SDS,Power,GW,NuclearCap,2021,increasing,0
DevelopingEconomies,WEO2019_SDS,Power,GW,NuclearCap,2022,increasing,0.00113219094247246
DevelopingEconomies,WEO2019_SDS,Power,GW,NuclearCap,2023,increasing,0.00226438188494492
DevelopingEconomies,WEO2019_SDS,Power,GW,NuclearCap,2024,increasing,0.00339657282741738
DevelopingEconomies,WEO2019_SDS,Power,GW,NuclearCap,2025,increasing,0.00452876376988984
DevelopingEconomies,WEO2019_SDS,Power,GW,NuclearCap,2026,increasing,0.00692778457772338
DevelopingEconomies,WEO2019_SDS,Power,GW,NuclearCap,2027,increasing,0.00932680538555692
DevelopingEconomies,WEO2019_SDS,Power,GW,NuclearCap,2028,increasing,0.0117258261933905
DevelopingEconomies,WEO2019_SDS,Power,GW,NuclearCap,2029,increasing,0.014124847001224
DevelopingEconomies,WEO2019_SDS,Power,GW,NuclearCap,2030,increasing,0.0165238678090575
DevelopingEconomies,WEO2019_SDS,Power,GW,NuclearCap,2031,increasing,0.0191370869033048
DevelopingEconomies,WEO2019_SDS,Power,GW,NuclearCap,2032,increasing,0.021750305997552
DevelopingEconomies,WEO2019_SDS,Power,GW,NuclearCap,2033,increasing,0.0243635250917993
DevelopingEconomies,WEO2019_SDS,Power,GW,NuclearCap,2034,increasing,0.0269767441860465
DevelopingEconomies,WEO2019_SDS,Power,GW,NuclearCap,2035,increasing,0.0295899632802938
DevelopingEconomies,WEO2019_SDS,Power,GW,NuclearCap,2036,increasing,0.0318604651162791
DevelopingEconomies,WEO2019_SDS,Power,GW,NuclearCap,2037,increasing,0.0341309669522644
DevelopingEconomies,WEO2019_SDS,Power,GW,NuclearCap,2038,increasing,0.0364014687882497
DevelopingEconomies,WEO2019_SDS,Power,GW,NuclearCap,2039,increasing,0.038671970624235
DevelopingEconomies,WEO2019_SDS,Power,GW,NuclearCap,2040,increasing,0.0409424724602203
DevelopingEconomies,WEO2019_SDS,Power,GW,OilCap,2021,declining,0
DevelopingEconomies,WEO2019_SDS,Power,GW,OilCap,2022,declining,-0.0129796839729119
DevelopingEconomies,WEO2019_SDS,Power,GW,OilCap,2023,declining,-0.025959367945824
DevelopingEconomies,WEO2019_SDS,Power,GW,OilCap,2024,declining,-0.0389390519187359
DevelopingEconomies,WEO2019_SDS,Power,GW,OilCap,2025,declining,-0.0519187358916478
DevelopingEconomies,WEO2019_SDS,Power,GW,OilCap,2026,declining,-0.0708803611738149
DevelopingEconomies,WEO2019_SDS,Power,GW,OilCap,2027,declining,-0.0898419864559819
DevelopingEconomies,WEO2019_SDS,Power,GW,OilCap,2028,declining,-0.108803611738149
DevelopingEconomies,WEO2019_SDS,Power,GW,OilCap,2029,declining,-0.127765237020316
DevelopingEconomies,WEO2019_SDS,Power,GW,OilCap,2030,declining,-0.146726862302483
DevelopingEconomies,WEO2019_SDS,Power,GW,OilCap,2031,declining,-0.155417607223476
DevelopingEconomies,WEO2019_SDS,Power,GW,OilCap,2032,declining,-0.16410835214447
DevelopingEconomies,WEO2019_SDS,Power,GW,OilCap,2033,declining,-0.172799097065463
DevelopingEconomies,WEO2019_SDS,Power,GW,OilCap,2034,declining,-0.181489841986456
DevelopingEconomies,WEO2019_SDS,Power,GW,OilCap,2035,declining,-0.190180586907449
DevelopingEconomies,WEO2019_SDS,Power,GW,OilCap,2036,declining,-0.201241534988713
DevelopingEconomies,WEO2019_SDS,Power,GW,OilCap,2037,declining,-0.212302483069977
DevelopingEconomies,WEO2019_SDS,Power,GW,OilCap,2038,declining,-0.223363431151242
DevelopingEconomies,WEO2019_SDS,Power,GW,OilCap,2039,declining,-0.234424379232506
DevelopingEconomies,WEO2019_SDS,Power,GW,OilCap,2040,declining,-0.24548532731377
DevelopingEconomies,WEO2019_SDS,Power,GW,RenewablesCap,2021,increasing,0
DevelopingEconomies,WEO2019_SDS,Power,GW,RenewablesCap,2022,increasing,0.0335985312117503
DevelopingEconomies,WEO2019_SDS,Power,GW,RenewablesCap,2023,increasing,0.0671970624235006
DevelopingEconomies,WEO2019_SDS,Power,GW,RenewablesCap,2024,increasing,0.100795593635251
DevelopingEconomies,WEO2019_SDS,Power,GW,RenewablesCap,2025,increasing,0.134394124847001
DevelopingEconomies,WEO2019_SDS,Power,GW,RenewablesCap,2026,increasing,0.185416156670747
DevelopingEconomies,WEO2019_SDS,Power,GW,RenewablesCap,2027,increasing,0.236438188494492
DevelopingEconomies,WEO2019_SDS,Power,GW,RenewablesCap,2028,increasing,0.287460220318237
DevelopingEconomies,WEO2019_SDS,Power,GW,RenewablesCap,2029,increasing,0.338482252141983
DevelopingEconomies,WEO2019_SDS,Power,GW,RenewablesCap,2030,increasing,0.389504283965728
DevelopingEconomies,WEO2019_SDS,Power,GW,RenewablesCap,2031,increasing,0.450593635250918
DevelopingEconomies,WEO2019_SDS,Power,GW,RenewablesCap,2032,increasing,0.511682986536108
DevelopingEconomies,WEO2019_SDS,Power,GW,RenewablesCap,2033,increasing,0.572772337821297
DevelopingEconomies,WEO2019_SDS,Power,GW,RenewablesCap,2034,increasing,0.633861689106487
DevelopingEconomies,WEO2019_SDS,Power,GW,RenewablesCap,2035,increasing,0.694951040391677
DevelopingEconomies,WEO2019_SDS,Power,GW,RenewablesCap,2036,increasing,0.760281517747858
DevelopingEconomies,WEO2019_SDS,Power,GW,RenewablesCap,2037,increasing,0.825611995104039
DevelopingEconomies,WEO2019_SDS,Power,GW,RenewablesCap,2038,increasing,0.89094247246022
DevelopingEconomies,WEO2019_SDS,Power,GW,RenewablesCap,2039,increasing,0.956272949816402
DevelopingEconomies,WEO2019_SDS,Power,GW,RenewablesCap,2040,increasing,1.02160342717258
DevelopingEconomies,WEO2019_SPS,Coal,Mtce,Coal,2021,declining,0
DevelopingEconomies,WEO2019_SPS,Coal,Mtce,Coal,2022,declining,0.00548059357071871
DevelopingEconomies,WEO2019_SPS,Coal,Mtce,Coal,2023,declining,0.0109611871414376
DevelopingEconomies,WEO2019_SPS,Coal,Mtce,Coal,2024,declining,0.0164417807121565
DevelopingEconomies,WEO2019_SPS,Coal,Mtce,Coal,2025,declining,0.0219223742828755
DevelopingEconomies,WEO2019_SPS,Coal,Mtce,Coal,2026,declining,0.0243902439024389
DevelopingEconomies,WEO2019_SPS,Coal,Mtce,Coal,2027,declining,0.0268581135220024
DevelopingEconomies,WEO2019_SPS,Coal,Mtce,Coal,2028,declining,0.0293259831415659
DevelopingEconomies,WEO2019_SPS,Coal,Mtce,Coal,2029,declining,0.0317938527611294
DevelopingEconomies,WEO2019_SPS,Coal,Mtce,Coal,2030,declining,0.0342617223806928
DevelopingEconomies,WEO2019_SPS,Coal,Mtce,Coal,2031,declining,0.0331399634627094
DevelopingEconomies,WEO2019_SPS,Coal,Mtce,Coal,2032,declining,0.032018204544726
DevelopingEconomies,WEO2019_SPS,Coal,Mtce,Coal,2033,declining,0.0308964456267426
DevelopingEconomies,WEO2019_SPS,Coal,Mtce,Coal,2034,declining,0.0297746867087592
DevelopingEconomies,WEO2019_SPS,Coal,Mtce,Coal,2035,declining,0.0286529277907758
DevelopingEconomies,WEO2019_SPS,Coal,Mtce,Coal,2036,declining,0.0278003910131084
DevelopingEconomies,WEO2019_SPS,Coal,Mtce,Coal,2037,declining,0.026947854235441
DevelopingEconomies,WEO2019_SPS,Coal,Mtce,Coal,2038,declining,0.0260953174577738
DevelopingEconomies,WEO2019_SPS,Coal,Mtce,Coal,2039,declining,0.0252427806801064
DevelopingEconomies,WEO2019_SPS,Coal,Mtce,Coal,2040,declining,0.0243902439024389
DevelopingEconomies,WEO2019_SPS,Oil&Gas,bcm,Gas,2021,declining,0
DevelopingEconomies,WEO2019_SPS,Oil&Gas,bcm,Gas,2022,declining,0.0166364684565971
DevelopingEconomies,WEO2019_SPS,Oil&Gas,bcm,Gas,2023,declining,0.033272936913194
DevelopingEconomies,WEO2019_SPS,Oil&Gas,bcm,Gas,2024,declining,0.0499094053697909
DevelopingEconomies,WEO2019_SPS,Oil&Gas,bcm,Gas,2025,declining,0.0665458738263878
DevelopingEconomies,WEO2019_SPS,Oil&Gas,bcm,Gas,2026,declining,0.0853785757426015
DevelopingEconomies,WEO2019_SPS,Oil&Gas,bcm,Gas,2027,declining,0.104211277658815
DevelopingEconomies,WEO2019_SPS,Oil&Gas,bcm,Gas,2028,declining,0.123043979575029
DevelopingEconomies,WEO2019_SPS,Oil&Gas,bcm,Gas,2029,declining,0.141876681491243
DevelopingEconomies,WEO2019_SPS,Oil&Gas,bcm,Gas,2030,declining,0.160709383407456
DevelopingEconomies,WEO2019_SPS,Oil&Gas,bcm,Gas,2031,declining,0.185691539010597
DevelopingEconomies,WEO2019_SPS,Oil&Gas,bcm,Gas,2032,declining,0.210673694613738
DevelopingEconomies,WEO2019_SPS,Oil&Gas,bcm,Gas,2033,declining,0.235655850216878
DevelopingEconomies,WEO2019_SPS,Oil&Gas,bcm,Gas,2034,declining,0.260638005820019
DevelopingEconomies,WEO2019_SPS,Oil&Gas,bcm,Gas,2035,declining,0.285620161423159
DevelopingEconomies,WEO2019_SPS,Oil&Gas,bcm,Gas,2036,declining,0.309833635315434
DevelopingEconomies,WEO2019_SPS,Oil&Gas,bcm,Gas,2037,declining,0.334047109207709
DevelopingEconomies,WEO2019_SPS,Oil&Gas,bcm,Gas,2038,declining,0.358260583099984
DevelopingEconomies,WEO2019_SPS,Oil&Gas,bcm,Gas,2039,declining,0.382474056992258
DevelopingEconomies,WEO2019_SPS,Oil&Gas,bcm,Gas,2040,declining,0.406687530884533
DevelopingEconomies,WEO2019_SPS,Oil&Gas,mb/d,Oil,2021,declining,0
DevelopingEconomies,WEO2019_SPS,Oil&Gas,mb/d,Oil,2022,declining,-6.2774639045827e-4
DevelopingEconomies,WEO2019_SPS,Oil&Gas,mb/d,Oil,2023,declining,-0.00125549278091656
DevelopingEconomies,WEO2019_SPS,Oil&Gas,mb/d,Oil,2024,declining,-0.00188323917137484
DevelopingEconomies,WEO2019_SPS,Oil&Gas,mb/d,Oil,2025,declining,-0.00251098556183311
DevelopingEconomies,WEO2019_SPS,Oil&Gas,mb/d,Oil,2026,declining,0.00129734254028037
DevelopingEconomies,WEO2019_SPS,Oil&Gas,mb/d,Oil,2027,declining,0.00510567064239386
DevelopingEconomies,WEO2019_SPS,Oil&Gas,mb/d,Oil,2028,declining,0.00891399874450714
DevelopingEconomies,WEO2019_SPS,Oil&Gas,mb/d,Oil,2029,declining,0.0127223268466206
DevelopingEconomies,WEO2019_SPS,Oil&Gas,mb/d,Oil,2030,declining,0.0165306549487341
DevelopingEconomies,WEO2019_SPS,Oil&Gas,mb/d,Oil,2031,declining,0.0185812931575644
DevelopingEconomies,WEO2019_SPS,Oil&Gas,mb/d,Oil,2032,declining,0.0206319313663947
DevelopingEconomies,WEO2019_SPS,Oil&Gas,mb/d,Oil,2033,declining,0.0226825695752248
DevelopingEconomies,WEO2019_SPS,Oil&Gas,mb/d,Oil,2034,declining,0.0247332077840551
DevelopingEconomies,WEO2019_SPS,Oil&Gas,mb/d,Oil,2035,declining,0.0267838459928854
DevelopingEconomies,WEO2019_SPS,Oil&Gas,mb/d,Oil,2036,declining,0.0302992257794516
DevelopingEconomies,WEO2019_SPS,Oil&Gas,mb/d,Oil,2037,declining,0.033814605566018
DevelopingEconomies,WEO2019_SPS,Oil&Gas,mb/d,Oil,2038,declining,0.0373299853525841
DevelopingEconomies,WEO2019_SPS,Oil&Gas,mb/d,Oil,2039,declining,0.0408453651391505
DevelopingEconomies,WEO2019_SPS,Oil&Gas,mb/d,Oil,2040,declining,0.0443607449257166
DevelopingEconomies,WEO2019_SPS,Power,GW,CoalCap,2021,declining,0
DevelopingEconomies,WEO2019_SPS,Power,GW,CoalCap,2022,declining,0.0152288892941819
DevelopingEconomies,WEO2019_SPS,Power,GW,CoalCap,2023,declining,0.0304577785883639
DevelopingEconomies,WEO2019_SPS,Power,GW,CoalCap,2024,declining,0.045686667882546
